id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
M001204,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001204.json,Daniel,,Meuser,,1964-02-10,M,R,,RepMeuser,,,412811,,102438,,N00029416,/m/03wf1q3,H8PA10147,https://meuser.house.gov,,,True,R+14,,,2,2020,907,41,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:pa/cd:9,326 Cannon House Office Building,202-225-6511,,PA,9,False,4209,4.52,94.53,5.36
M000687,Representative,Rep.,https://api.propublica.org/congress/v1/members/M000687.json,Kweisi,,Mfume,,1948-10-24,M,D,,,,,407672,,,15432,N00001799,,S6MD03185,,,,True,D+26,,,2,2020,102,2,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:md/cd:7,2163 Rayburn House Office Building,202-225-4741,,MD,7,False,2407,1.96,99.0,1.0
M001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001205.json,Carol,,Miller,,1950-11-04,F,R,,RepCarolMiller,,,412837,,52123,,N00041542,/m/0102fnyn,H8WV03097,https://miller.house.gov,,,True,R+23,,,2,2020,907,14,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:wv/cd:3,1605 Longworth House Office Building,202-225-3452,,WV,3,False,5403,1.54,96.27,3.62
M001201,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001201.json,Paul,,Mitchell,,1961-05-08,M,R,,RepPaulMitchell,reppaulmitchell,,412710,103809,152464,21737,N00036274,/g/11c1rgc3x6,H4MI04118,https://mitchell.house.gov,https://mitchell.house.gov/rss.xml,,True,R+13,0.422,,4,2020,907,39,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mi/cd:10,211 Cannon House Office Building,202-225-2106,,MI,10,False,2610,4.3,95.12,4.77
M001194,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001194.json,John,,Moolenaar,,1961-05-08,M,R,,RepMoolenaar,RepMoolenaar,,412634,76660,37676,21526,N00036275,/m/0z6rww4,H4MI04126,https://moolenaar.house.gov,https://moolenaar.house.gov/rss.xml,,True,R+10,0.396,,6,2020,907,2,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mi/cd:4,117 Cannon House Office Building,202-225-3561,,MI,4,False,2604,0.22,95.88,4.01
M001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001195.json,Alex,,Mooney,,1971-06-05,M,R,,RepAlexMooney,CongressmanAlexMooney,,412662,76588,145943,21557,N00033814,/m/02qqy78,H4WV02080,https://mooney.house.gov,https://mooney.house.gov/rss.xml,,True,R+17,0.578,,6,2020,907,5,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:wv/cd:2,2440 Rayburn House Office Building,202-225-2711,,WV,2,False,5402,0.55,91.5,8.39
M001160,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001160.json,Gwen,,Moore,,1951-04-18,F,D,,RepGwenMoore,GwenSMoore,RepGwenMoore,400661,42548,3457,20537,N00026914,/m/04cvds,H4WI04183,https://gwenmoore.house.gov,,,True,D+25,-0.528,,16,2020,907,19,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:wi/cd:4,2252 Rayburn House Office Building,202-225-4572,,WI,4,False,5504,2.09,97.86,2.03
M001206,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001206.json,Joe,,Morelle,,1957-04-29,M,D,,repjoemorelle,,,412749,,4362,,N00043207,/m/03d820m,H8NY25105,https://morelle.house.gov,,,True,D+8,,,4,2020,907,24,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ny/cd:25,1317 Longworth House Office Building,202-225-3615,,NY,25,False,3625,2.65,98.98,0.91
M001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001196.json,Seth,,Moulton,,1978-10-24,M,D,,teammoulton,CongressmanSethMoulton,,412632,78453,146299,21525,N00035431,/m/0sgh587,H4MA06090,https://moulton.house.gov,,,True,D+6,-0.286,,6,2020,907,101,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ma/cd:6,1127 Longworth House Office Building,202-225-8020,,MA,6,False,2506,11.14,96.39,3.48
M001207,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001207.json,Debbie,,Mucarsel-Powell,,1971-01-18,F,D,,RepDMP,,,412767,,173449,,N00041561,/g/11gtg8993l,H8FL26039,https://mucarsel-powell.house.gov,,,True,D+6,,,2,2020,907,6,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:fl/cd:26,114 Cannon House Office Building,202-225-2778,,FL,26,False,1226,0.66,97.66,2.22
M001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001190.json,Markwayne,,Mullin,,1977-07-26,M,R,,RepMullin,RepMullin,,412568,1034045,135898,21355,N00033410,/m/0lq78pn,H2OK02083,https://mullin.house.gov,https://mullin.house.gov/news/rss.aspx,,True,R+24,0.514,,8,2020,907,145,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ok/cd:2,2421 Rayburn House Office Building,202-225-2701,,OK,2,False,4002,15.99,95.11,4.76
M001210,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001210.json,Greg,,Murphy,,1963-03-05,M,R,,RepGregMurphy,,,412845,,,,N00044027,/g/11clyw935r,H0NC03172,https://gregmurphy.house.gov/,,https://gregmurphy.house.gov/contact/email,True,R+12,,,2,2020,376,21,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:nc/cd:3,2333 Rayburn House Office Building,202-225-3415,,NC,3,False,3703,5.59,95.44,4.56
M001202,Representative,Rep.,https://api.propublica.org/congress/v1/members/M001202.json,Stephanie,,Murphy,,1978-09-16,F,D,,RepStephMurphy,RepStephMurphy,RepStephMurphy,412694,103502,173426,21738,N00040133,/g/11c48s1mnv,H6FL07140,https://murphy.house.gov,,,True,EVEN,-0.156,,4,2020,907,4,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:fl/cd:7,1710 Longworth House Office Building,202-225-4035,,FL,7,False,1207,0.44,94.89,4.99
N000002,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000002.json,Jerrold,,Nadler,,1947-06-13,M,D,,RepJerryNadler,CongressmanNadler,congressmannadler,400289,26159,26980,29377,N00000939,/m/03tk11,H2NY17071,https://nadler.house.gov,,,True,D+26,-0.509,,30,2020,907,31,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ny/cd:10,2132 Rayburn House Office Building,202-225-5635,,NY,10,False,3610,3.42,98.29,1.6
N000179,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000179.json,Grace,F.,Napolitano,,1936-12-04,F,D,,GraceNapolitano,RepGraceNapolitano,RepGraceNapolitano,400290,57873,8393,29903,N00006789,/m/024v0s,H8CA34068,https://napolitano.house.gov,https://napolitano.house.gov/rss.xml,,True,D+17,-0.448,,22,2020,907,9,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ca/cd:32,1610 Longworth House Office Building,202-225-5256,,CA,32,False,0632,0.99,98.66,1.23
N000015,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000015.json,Richard,E.,Neal,,1949-02-14,M,D,,RepRichardNeal,reprichardneal,RepRichardENeal,400291,6103,26895,15616,N00000153,/m/028vm4,H8MA02041,https://neal.house.gov,https://neal.house.gov/rss.xml,,True,D+12,-0.417,,32,2020,907,14,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:ma/cd:1,2309 Rayburn House Office Building,202-225-5601,,MA,1,False,2501,1.54,99.55,0.34
N000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000191.json,Joe,,Neguse,,1984-05-13,M,D,,RepJoeNeguse,,,412761,,151075,,N00041080,/g/11gnsnch0m,H8CO02160,https://neguse.house.gov,,,True,D+9,,,2,2020,907,3,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:co/cd:2,1419 Longworth House Office Building,202-225-2161,,CO,2,False,0802,0.33,98.45,1.44
N000189,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000189.json,Dan,,Newhouse,,1955-07-10,M,R,,RepNewhouse,RepNewhouse,,412660,78315,51522,21556,N00036403,/m/0_s0bn3,H4WA04104,https://newhouse.house.gov,https://newhouse.house.gov/rss.xml,,True,R+13,0.349,,6,2020,907,19,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:wa/cd:4,1414 Longworth House Office Building,202-225-5816,,WA,4,False,5304,2.09,91.14,8.75
N000188,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000188.json,Donald,W.,Norcross,,1958-12-13,M,D,,DonaldNorcross,DonaldNorcrossNJ,,412606,76311,116277,21536,N00036154,/m/09g8b1_,H4NJ01084,https://norcross.house.gov,https://norcross.house.gov/rss.xml,,True,D+13,-0.426,,8,2020,907,9,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:nj/cd:1,2437 Rayburn House Office Building,202-225-6501,,NJ,1,False,3401,0.99,98.77,1.12
N000190,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000190.json,Ralph,,Norman,,1953-06-20,M,R,,RepRalphNorman,RepRalphNorman,,412738,61996,47930,21753,N00027783,/m/0g838b,H8SC05158,https://norman.house.gov,,,True,R+9,0.788,,4,2020,907,29,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:sc/cd:5,319 Cannon House Office Building,202-225-5501,,SC,5,False,4505,3.2,87.47,12.41
N000147,Delegate,Del.,https://api.propublica.org/congress/v1/members/N000147.json,Eleanor,Holmes,Norton,,1937-06-13,F,D,,EleanorNorton,CongresswomanNorton,EleanorHNorton,400295,882,775,,N00001692,/m/01s_vp,,https://norton.house.gov,https://norton.house.gov/rss.xml,,True,,,,30,2020,316,38,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:dc/cd:79,2136 Rayburn House Office Building,202-225-8050,,DC,At-Large,True,1198,12.03,98.92,1.08
N000181,Representative,Rep.,https://api.propublica.org/congress/v1/members/N000181.json,Devin,,Nunes,,1973-10-01,M,R,,RepDevinNunes,,RepDevinNunes,400297,1003553,16725,20307,N00007248,/m/024tds,H8CA20059,https://nunes.house.gov,https://nunes.house.gov/news/rss.aspx,,True,R+8,0.45,,18,2020,907,8,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ca/cd:22,1013 Longworth House Office Building,202-225-2523,,CA,22,False,0622,0.88,96.52,3.37
O000171,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000171.json,Tom,,O'Halleran,,1946-01-24,M,D,,repohalleran,repohalleran,,412682,104523,28499,21739,N00037515,/m/02z4x12,H6AZ01199,https://ohalleran.house.gov,https://ohalleran.house.gov/rss.xml,,True,R+2,-0.187,,4,2020,907,17,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:az/cd:1,324 Cannon House Office Building,202-225-3361,,AZ,1,False,0401,1.87,97.64,2.25
O000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000172.json,Alexandria,,Ocasio-Cortez,,1989-10-13,F,D,,RepAOC,,,412804,,180416,,N00041162,/g/11f6y3nqg6,H8NY15148,https://ocasio-cortez.house.gov,,,True,D+29,,,2,2020,907,6,1,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ny/cd:14,229 Cannon House Office Building,202-225-3965,,NY,14,False,3614,0.66,94.66,5.23
O000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000168.json,Pete,,Olson,,1962-12-09,M,R,,RepPeteOlson,Rep.PeteOlson,,412302,1031361,102008,20948,N00029285,/m/0407vf_,H8TX22107,https://olson.house.gov,https://olson.house.gov/rss.xml,,True,R+10,0.549,,12,2020,907,40,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:tx/cd:22,2133 Rayburn House Office Building,202-225-5951,,TX,22,False,4822,4.41,95.11,4.77
O000173,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000173.json,Ilhan,,Omar,,1981-10-04,F,D,,Ilhan,,,412791,,171628,,N00043581,/g/11c4wx5dm0,H8MN05239,https://omar.house.gov,,,True,D+26,,,2,2020,907,42,1,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:mn/cd:5,1517 Longworth House Office Building,202-225-4755,,MN,5,False,2705,4.63,95.02,4.87
P000601,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000601.json,Steven,,Palazzo,,1970-02-21,M,R,,CongPalazzo,stevenpalazzo,CongressmanPalazzo,412443,61886,69521,21148,N00031958,/m/0c3y_s5,H0MS04120,https://palazzo.house.gov,,,True,R+21,0.524,,10,2020,907,61,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ms/cd:4,2349 Rayburn House Office Building,202-225-5772,,MS,4,False,2804,6.73,94.16,5.72
P000034,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000034.json,Frank,,Pallone,,1951-10-30,M,D,,FrankPallone,repfrankpallone,repfrankpallone,400308,6107,26951,15454,N00000781,/m/0g6t5w,H8NJ03073,https://pallone.house.gov,https://pallone.house.gov/rss.xml,,True,D+9,-0.404,,34,2020,907,2,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:nj/cd:6,2107 Rayburn House Office Building,202-225-4671,,NJ,6,False,3406,0.22,98.78,1.11
P000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000609.json,Gary,,Palmer,,1954-05-14,M,R,House Republican Policy Committee Chair,USRepGaryPalmer,CongressmanGaryPalmer,,412608,76094,146274,21500,N00035691,/m/0115nklq,H4AL06098,https://palmer.house.gov,https://palmer.house.gov/rss.xml,,True,R+26,0.711,,6,2020,907,16,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:al/cd:6,207 Cannon House Office Building,202-225-4921,,AL,6,False,0106,1.76,93.09,6.8
P000613,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000613.json,Jimmy,,Panetta,,1969-10-01,M,D,,RepJimmyPanetta,RepJimmyPanetta,,412685,104727,169078,21740,N00038601,/m/0pyy9y4,H6CA20152,https://panetta.house.gov,https://panetta.house.gov/rss.xml,,True,D+23,-0.305,,4,2020,907,1,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:ca/cd:20,212 Cannon House Office Building,202-225-2861,,CA,20,False,0620,0.11,97.79,2.1
P000614,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000614.json,Chris,,Pappas,,1980-06-04,M,D,,RepChrisPappas,,,412795,,,,N00042161,/m/0nd3t8z,H8NH01210,https://pappas.house.gov,,,True,R+2,,,2,2020,907,1,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:nh/cd:1,323 Cannon House Office Building,202-225-5456,,NH,1,False,3301,0.11,97.35,2.54
P000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000096.json,Bill,,Pascrell,Jr.,1937-01-25,M,D,,BillPascrell,pascrell,RepPascrell,400309,45543,478,29741,N00000751,/m/03txs_,H6NJ08118,https://pascrell.house.gov,https://pascrell.house.gov/rss.xml,,True,D+16,-0.367,,24,2020,907,10,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:nj/cd:9,2409 Rayburn House Office Building,202-225-5751,,NJ,9,False,3409,1.1,99.22,0.67
P000604,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000604.json,Donald,M.,Payne,Jr.,1958-12-17,M,D,,RepDonaldPayne,DonaldPayneJr,,412506,65639,90668,31103,N00034639,/m/0jwr2v8,H2NJ10154,https://payne.house.gov,https://payne.house.gov/rss.xml,,True,D+36,-0.516,,10,2020,907,80,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:nj/cd:10,103 Cannon House Office Building,202-225-3436,,NJ,10,False,3410,8.82,98.42,1.45
P000197,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000197.json,Nancy,,Pelosi,,1940-03-26,F,D,Speaker of the House,SpeakerPelosi,NancyPelosi,nancypelosi,400314,6153,26732,15448,N00007360,/m/012v1t,H8CA05035,https://pelosi.house.gov,https://pelosi.house.gov/rss.xml,,True,D+37,-0.49,,32,2020,907,827,0,2020-09-24 19:02:23 -0400,ocd-division/country:us/state:ca/cd:12,1236 Longworth House Office Building,(202) 225-4965,,CA,12,False,0612,91.18,98.72,0.0
P000615,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000615.json,Greg,,Pence,,1956-11-14,M,R,,RepGregPence,,,412778,,177876,,N00041956,/g/11gh5qt6_p,H8IN06129,https://pence.house.gov,,,True,R+18,,,2,2020,907,13,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:in/cd:6,222 Cannon House Office Building,202-225-3021,,IN,6,False,1806,1.43,94.92,4.97
P000593,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000593.json,Ed,,Perlmutter,,1953-05-01,M,D,,RepPerlmutter,RepPerlmutter,RepPerlmutter,412192,1021382,2653,20705,N00027510,/m/07n9ns,H6CO07023,https://perlmutter.house.gov,,,True,D+6,-0.282,,14,2020,907,41,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:co/cd:7,1226 Longworth House Office Building,202-225-2645,,CO,7,False,0807,4.52,98.73,1.16
P000605,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000605.json,Scott,,Perry,,1962-05-27,M,R,,RepScottPerry,repscottperry,RepScottPerry,412569,79873,59980,21356,N00034120,/m/04mwt6y,H2PA04135,https://perry.house.gov,,,True,R+6,0.624,,8,2020,907,23,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:pa/cd:10,1207 Longworth House Office Building,202-225-5836,,PA,10,False,4210,2.54,92.01,7.88
P000608,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000608.json,Scott,,Peters,,1958-06-17,M,D,,RepScottPeters,RepScottPeters,,412523,79661,70351,21315,N00033591,/m/02rymxd,H2CA52089,https://scottpeters.house.gov,https://scottpeters.house.gov/rss.xml,,True,D+6,-0.179,,8,2020,907,24,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ca/cd:52,2338 Rayburn House Office Building,202-225-0508,,CA,52,False,0652,2.65,96.25,3.63
P000258,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000258.json,Collin,C.,Peterson,,1944-06-29,M,D,,,,,400316,23978,26926,29127,N00004558,/m/02h2my,H2MN07014,https://collinpeterson.house.gov,https://collinpeterson.house.gov/rss.xml,,True,R+12,-0.148,,30,2020,907,14,0,2020-09-26 13:30:21 -0400,ocd-division/country:us/state:mn/cd:7,2204 Rayburn House Office Building,202-225-2165,,MN,7,False,2707,1.54,84.51,15.38
P000616,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000616.json,Dean,,Phillips,,1969-01-20,M,D,,RepDeanPhillips,,,412790,,181357,,N00041134,/g/11fg48_c9t,H8MN03143,https://phillips.house.gov,,,True,D+1,,,2,2020,907,0,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:mn/cd:3,1305 Longworth House Office Building,202-225-2871,,MN,3,False,2703,0.0,98.01,1.88
P000597,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000597.json,Chellie,,Pingree,,1955-04-02,F,D,,ChelliePingree,ChelliePingree,congresswomanpingree,412307,1002167,6586,20920,N00013817,/m/05gflq,H8ME01120,https://pingree.house.gov,https://pingree.house.gov/rss.xml,,True,D+8,-0.421,,12,2020,907,16,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:me/cd:1,2162 Rayburn House Office Building,202-225-6116,,ME,1,False,2301,1.76,98.88,1.01
P000610,Delegate,Del.,https://api.propublica.org/congress/v1/members/P000610.json,Stacey,,Plaskett,,1966-05-13,F,D,,staceyplaskett,repstaceyplaskett,,412659,79090,155929,,N00035000,/m/012844_c,,https://plaskett.house.gov,,,True,,,,6,2020,316,83,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:vi/cd:79,2404 Rayburn House Office Building,202-225-1790,,VI,At-Large,True,7898,26.27,97.85,2.15
P000607,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000607.json,Mark,,Pocan,,1964-08-14,M,D,,RepMarkPocan,repmarkpocan,repmarkpocan,412585,79688,26238,21370,N00033549,/m/0gyhpz,H2WI02124,https://pocan.house.gov,https://pocan.house.gov/rss.xml,,True,D+18,-0.541,,8,2020,907,20,0,2020-09-26 13:30:24 -0400,ocd-division/country:us/state:wi/cd:2,1421 Longworth House Office Building,202-225-2906,,WI,2,False,5502,2.21,97.4,2.49
P000618,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000618.json,Katie,,Porter,,1974-01-03,F,D,,RepKatiePorter,,,412758,,179393,,N00040865,/g/11gxfcsxrs,H8CA45130,https://porter.house.gov,,,True,R+3,,,2,2020,907,22,1,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ca/cd:45,1117 Longworth House Office Building,202-225-5611,,CA,45,False,0645,2.43,95.36,4.53
P000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000599.json,Bill,,Posey,,1947-12-18,M,R,,CongBillPosey,bill.posey15,CongressmanPosey,412309,88959,24280,20909,N00029662,/m/0281vxy,H8FL15107,https://posey.house.gov,https://posey.house.gov/news/rss.aspx?DocumentTypeID=1487,,True,R+11,0.518,,12,2020,907,21,0,2020-09-26 13:30:22 -0400,ocd-division/country:us/state:fl/cd:8,2150 Rayburn House Office Building,202-225-3671,,FL,8,False,1208,2.32,89.86,10.02
P000617,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000617.json,Ayanna,,Pressley,,1974-02-03,F,D,,RepPressley,,,412782,,122700,,N00042581,/m/0bmh9vc,H8MA07032,https://pressley.house.gov,,,True,D+34,,,2,2020,907,14,0,2020-09-26 13:30:23 -0400,ocd-division/country:us/state:ma/cd:7,1108 Longworth House Office Building,202-225-5111,,MA,7,False,2507,1.54,96.07,3.82
P000523,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000523.json,David,E.,Price,,1940-08-17,M,D,,RepDavidEPrice,RepDavidEPrice,RepDavidPrice,400326,6748,119,15438,N00002260,/m/034dxn,H6NC04037,https://price.house.gov,https://price.house.gov/rss.xml,,True,D+17,-0.343,,32,2020,907,7,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:nc/cd:4,2108 Rayburn House Office Building,202-225-1784,,NC,4,False,3704,0.77,99.22,0.67
Q000023,Representative,Rep.,https://api.propublica.org/congress/v1/members/Q000023.json,Mike,,Quigley,,1958-10-17,M,D,,RepMikeQuigley,repmikequigley,RepMikeQuigley,412331,9263344,83310,20954,N00030581,/m/0fccwh,H0IL05096,https://quigley.house.gov,https://quigley.house.gov/rss.xml,,True,D+20,-0.321,,12,2020,907,24,0,2020-09-26 13:30:25 -0400,ocd-division/country:us/state:il/cd:5,2458 Rayburn House Office Building,202-225-4061,,IL,5,False,1705,2.65,99.43,0.45
